date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:06:25	41301/41301	---M-Z	200	added ('OK')	text/html	date:Mon,%2008%20Mar%202021%2010:06:27%20GMT	https://www.equancy.fr/fr/	C:/Users/Reception/Desktop/TEST/www.equancy.fr/fr/index.html	(from )
15:06:25	125/125	---M-Z	200	added ('OK')	text/plain	etag:%2274-5b1a398e98f0e-gzip%22	https://www.equancy.fr/robots.txt		(from )
15:06:26	1073/1073	---M--	200	added ('OK')	image/png	etag:%22431-5b3c10066a7d1%22	https://www.equancy.fr/favicon-32x32.png	C:/Users/Reception/Desktop/TEST/www.equancy.fr/favicon-32x32.png	(from https://www.equancy.fr/fr/)
15:06:26	737/737	---M--	200	added ('OK')	image/png	etag:%222e1-5b3c10066a7d1%22	https://www.equancy.fr/favicon-16x16.png	C:/Users/Reception/Desktop/TEST/www.equancy.fr/favicon-16x16.png	(from https://www.equancy.fr/fr/)
15:06:26	182810/182810	---M-Z	200	added ('OK')	text/css	etag:%222ca1a-5b8b6a1a8e380-gzip%22	https://www.equancy.fr/assets/css/index.css	C:/Users/Reception/Desktop/TEST/www.equancy.fr/assets/css/index.css	(from https://www.equancy.fr/fr/)
15:06:26	325758/325758	---M--	200	added ('OK')	image/png	etag:%224f87e-5b370be209da3%22	https://www.equancy.fr/img/share.png	C:/Users/Reception/Desktop/TEST/www.equancy.fr/img/share.png	(from https://www.equancy.fr/fr/)
15:06:27	36161/36161	---M-Z	200	added ('OK')	text/html	date:Mon,%2008%20Mar%202021%2010:06:29%20GMT	https://www.equancy.fr/fr/notre-expertise	C:/Users/Reception/Desktop/TEST/www.equancy.fr/fr/notre-expertise.html	(from https://www.equancy.fr/fr/)
15:06:27	148431/148431	---MCZ	200	added ('OK')	text/html	date:Mon,%2008%20Mar%202021%2010:06:28%20GMT	https://www.equancy.fr/fr/qui-sommes-nous	C:/Users/Reception/Desktop/TEST/www.equancy.fr/fr/qui-sommes-nous.html	(from https://www.equancy.fr/fr/)
15:06:27	32723/32723	---M-Z	200	added ('OK')	text/html	date:Mon,%2008%20Mar%202021%2010:06:29%20GMT	https://www.equancy.fr/fr/pourquoi-nous-rejoindre	C:/Users/Reception/Desktop/TEST/www.equancy.fr/fr/pourquoi-nous-rejoindre.html	(from https://www.equancy.fr/fr/)
15:06:28	30614/30614	---M-Z	200	added ('OK')	text/html	date:Mon,%2008%20Mar%202021%2010:06:29%20GMT	https://www.equancy.fr/fr/nos-offres	C:/Users/Reception/Desktop/TEST/www.equancy.fr/fr/nos-offres.html	(from https://www.equancy.fr/fr/)
15:06:28	34236/34236	---M-Z	200	added ('OK')	text/html	date:Mon,%2008%20Mar%202021%2010:06:29%20GMT	https://www.equancy.fr/fr/cas-clients	C:/Users/Reception/Desktop/TEST/www.equancy.fr/fr/cas-clients.html	(from https://www.equancy.fr/fr/)
15:06:28	36256/36256	---M-Z	200	added ('OK')	text/html	date:Mon,%2008%20Mar%202021%2010:06:30%20GMT	https://www.equancy.fr/fr/news	C:/Users/Reception/Desktop/TEST/www.equancy.fr/fr/news.html	(from https://www.equancy.fr/fr/)
15:06:28	36269/36269	---M-Z	200	added ('OK')	text/html	date:Mon,%2008%20Mar%202021%2010:06:30%20GMT	https://www.equancy.fr/fr/news?type=insight	C:/Users/Reception/Desktop/TEST/www.equancy.fr/fr/news9275.html	(from https://www.equancy.fr/fr/)
15:06:29	36267/36267	---M-Z	200	added ('OK')	text/html	date:Mon,%2008%20Mar%202021%2010:06:30%20GMT	https://www.equancy.fr/fr/news?type=study	C:/Users/Reception/Desktop/TEST/www.equancy.fr/fr/news7e8a.html	(from https://www.equancy.fr/fr/)
15:06:29	36267/36267	---M-Z	200	added ('OK')	text/html	date:Mon,%2008%20Mar%202021%2010:06:31%20GMT	https://www.equancy.fr/fr/news?type=event	C:/Users/Reception/Desktop/TEST/www.equancy.fr/fr/news35c4.html	(from https://www.equancy.fr/fr/)
15:06:29	30110/30110	---M-Z	200	added ('OK')	text/html	date:Mon,%2008%20Mar%202021%2010:06:31%20GMT	https://www.equancy.fr/fr/contact	C:/Users/Reception/Desktop/TEST/www.equancy.fr/fr/contact.html	(from https://www.equancy.fr/fr/)
15:06:29	15478/15478	---M--	200	added ('OK')	image/png	etag:%223c76-5b1a398e9508d%22	https://www.equancy.fr/img/dtransformation.png	C:/Users/Reception/Desktop/TEST/www.equancy.fr/img/dtransformation.png	(from https://www.equancy.fr/fr/)
15:06:30	35820/35820	---M-Z	200	added ('OK')	text/html	date:Mon,%2008%20Mar%202021%2010:06:32%20GMT	https://www.equancy.fr/fr/cas-client/construction-et-exploitation-dun-data-lake	C:/Users/Reception/Desktop/TEST/www.equancy.fr/fr/cas-client/construction-et-exploitation-dun-data-lake.html	(from https://www.equancy.fr/fr/)
15:06:31	701398/701398	---M--	200	added ('OK')	image/png	etag:%22ab3d6-5b1a398e9508d%22	https://www.equancy.fr/img/expertises.png	C:/Users/Reception/Desktop/TEST/www.equancy.fr/img/expertises.png	(from https://www.equancy.fr/fr/)
15:06:31	35990/35990	---M-Z	200	added ('OK')	text/html	date:Mon,%2008%20Mar%202021%2010:06:32%20GMT	https://www.equancy.fr/fr/cas-client/maturite-crm-et-design-de-lexperience-client	C:/Users/Reception/Desktop/TEST/www.equancy.fr/fr/cas-client/maturite-crm-et-design-de-lexperience-client.html	(from https://www.equancy.fr/fr/)
15:06:32	549442/549442	---M--	200	added ('OK')	image/jpeg	etag:%2286242-5b1a3f2a116e1%22	https://www.equancy.fr/uploads/media/5f62242a45db7_julian-hochgesang-5ejun0-jhzk-unsplash.jpg	C:/Users/Reception/Desktop/TEST/www.equancy.fr/uploads/media/5f62242a45db7_julian-hochgesang-5ejun0-jhzk-unsplash.jpg	(from https://www.equancy.fr/fr/)
15:06:32	35414/35414	---M-Z	200	added ('OK')	text/html	date:Mon,%2008%20Mar%202021%2010:06:34%20GMT	https://www.equancy.fr/fr/cas-client/personnalisation-du-parcours-client	C:/Users/Reception/Desktop/TEST/www.equancy.fr/fr/cas-client/personnalisation-du-parcours-client.html	(from https://www.equancy.fr/fr/)
15:06:33	16153/16153	---M--	200	added ('OK')	image/jpeg	etag:%223f19-5b1a3f27ce52e%22	https://www.equancy.fr/uploads/media/5f62263bb2e1f_3127pj-0pnodmbe00.jpg	C:/Users/Reception/Desktop/TEST/www.equancy.fr/uploads/media/5f62263bb2e1f_3127pj-0pnodmbe00.jpg	(from https://www.equancy.fr/fr/)
15:06:33	466/466	---MC-	302	error ('Found')	text/html	date:Mon,%2008%20Mar%202021%2010:06:35%20GMT	https://www.equancy.fr/fr/news/qualite-des-donnees-get-clean-stay-clean	C:/Users/Reception/Desktop/TEST/www.equancy.fr/fr/news/qualite-des-donnees-get-clean-stay-clean	(from https://www.equancy.fr/fr/)
15:06:33	42400/42400	---M-Z	200	added ('OK')	text/html	date:Mon,%2008%20Mar%202021%2010:06:35%20GMT	https://www.equancy.fr/fr/news/study/qualite-des-donnees-get-clean-stay-clean	C:/Users/Reception/Desktop/TEST/www.equancy.fr/fr/news/study/qualite-des-donnees-get-clean-stay-clean.html	(from https://www.equancy.fr/fr/)
15:06:33	12071/12071	---M--	200	added ('OK')	image/png	etag:%222f27-5bca1b81c6276%22	https://www.equancy.fr/uploads/media/603f8d302bd46_cover-site.png	C:/Users/Reception/Desktop/TEST/www.equancy.fr/uploads/media/603f8d302bd46_cover-site.png	(from https://www.equancy.fr/fr/)
15:06:34	554/554	---MC-	302	error ('Found')	text/html	date:Mon,%2008%20Mar%202021%2010:06:35%20GMT	https://www.equancy.fr/fr/news/acheter-sa-voiture-en-ligne-mutation-ou-parenthese-sanitaire	C:/Users/Reception/Desktop/TEST/www.equancy.fr/fr/news/acheter-sa-voiture-en-ligne-mutation-ou-parenthese-sanitaire	(from https://www.equancy.fr/fr/)
15:06:34	44315/44315	---M-Z	200	added ('OK')	text/html	date:Mon,%2008%20Mar%202021%2010:06:36%20GMT	https://www.equancy.fr/fr/news/insight/acheter-sa-voiture-en-ligne-mutation-ou-parenthese-sanitaire	C:/Users/Reception/Desktop/TEST/www.equancy.fr/fr/news/insight/acheter-sa-voiture-en-ligne-mutation-ou-parenthese-sanitaire.html	(from https://www.equancy.fr/fr/)
15:06:35	56707/56707	---M--	200	added ('OK')	image/jpeg	etag:%22dd83-5bca35782e59a%22	https://www.equancy.fr/uploads/media/603fa8696c4fd_photo-1519283053578-3efb9d2e71bd.jpg	C:/Users/Reception/Desktop/TEST/www.equancy.fr/uploads/media/603fa8696c4fd_photo-1519283053578-3efb9d2e71bd.jpg	(from https://www.equancy.fr/fr/)
15:06:35	638/638	---MC-	302	error ('Found')	text/html	date:Mon,%2008%20Mar%202021%2010:06:36%20GMT	https://www.equancy.fr/fr/news/impact-de-la-crise-sur-l-39-innovation-quel-tournant-pour-l-39-ecosysteme-startup	C:/Users/Reception/Desktop/TEST/www.equancy.fr/fr/news/impact-de-la-crise-sur-l-39-innovation-quel-tournant-pour-l-39-ecosysteme-startup	(from https://www.equancy.fr/fr/)
15:06:35	46620/46620	---M-Z	200	added ('OK')	text/html	date:Mon,%2008%20Mar%202021%2010:06:37%20GMT	https://www.equancy.fr/fr/news/insight/impact-de-la-crise-sur-l-39-innovation-quel-tournant-pour-l-39-ecosysteme-startup	C:/Users/Reception/Desktop/TEST/www.equancy.fr/fr/news/insight/impact-de-la-crise-sur-l-39-innovation-quel-tournant-pour-l-39-ecosysteme-startup.html	(from https://www.equancy.fr/fr/)
15:06:35	410/410	---MC-	302	error ('Found')	text/html	date:Mon,%2008%20Mar%202021%2010:06:37%20GMT	https://www.equancy.fr/fr/news/2-customer-data-platform	C:/Users/Reception/Desktop/TEST/www.equancy.fr/fr/news/2-customer-data-platform	(from https://www.equancy.fr/fr/)
15:06:36	46353/46353	---M-Z	200	added ('OK')	text/html	date:Mon,%2008%20Mar%202021%2010:06:37%20GMT	https://www.equancy.fr/fr/news/insight/2-customer-data-platform	C:/Users/Reception/Desktop/TEST/www.equancy.fr/fr/news/insight/2-customer-data-platform.html	(from https://www.equancy.fr/fr/)
15:06:36	484032/484032	---M--	200	added ('OK')	image/jpeg	etag:%22762c0-5b826956d00a7%22	https://www.equancy.fr/uploads/media/5ff45f712c655_photo-article-startup.jpg	C:/Users/Reception/Desktop/TEST/www.equancy.fr/uploads/media/5ff45f712c655_photo-article-startup.jpg	(from https://www.equancy.fr/fr/)
15:06:36	60641/60641	---M--	200	added ('OK')	image/jpeg	etag:%22ece1-5b1a3f28b8b35%22	https://www.equancy.fr/uploads/media/5f74b9581260d_abcd-glossary-illu.jpg	C:/Users/Reception/Desktop/TEST/www.equancy.fr/uploads/media/5f74b9581260d_abcd-glossary-illu.jpg	(from https://www.equancy.fr/fr/)
15:06:37	526/526	---MC-	302	error ('Found')	text/html	date:Mon,%2008%20Mar%202021%2010:06:38%20GMT	https://www.equancy.fr/fr/news/retail-et-data-cas-d-39-usage-decouvrez-notre-d-library	C:/Users/Reception/Desktop/TEST/www.equancy.fr/fr/news/retail-et-data-cas-d-39-usage-decouvrez-notre-d-library	(from https://www.equancy.fr/fr/)
15:06:37	41757/41757	---M-Z	200	added ('OK')	text/html	date:Mon,%2008%20Mar%202021%2010:06:39%20GMT	https://www.equancy.fr/fr/news/study/retail-et-data-cas-d-39-usage-decouvrez-notre-d-library	C:/Users/Reception/Desktop/TEST/www.equancy.fr/fr/news/study/retail-et-data-cas-d-39-usage-decouvrez-notre-d-library.html	(from https://www.equancy.fr/fr/)
15:06:37	125993/125993	---M--	200	added ('OK')	image/jpeg	etag:%221ec29-5b207159094f7%22	https://www.equancy.fr/uploads/media/5f8da52bd32d8_illu.jpg	C:/Users/Reception/Desktop/TEST/www.equancy.fr/uploads/media/5f8da52bd32d8_illu.jpg	(from https://www.equancy.fr/fr/)
15:06:37	442/442	---MC-	302	error ('Found')	text/html	date:Mon,%2008%20Mar%202021%2010:06:39%20GMT	https://www.equancy.fr/fr/news/1-l-39-intelligence-artificielle	C:/Users/Reception/Desktop/TEST/www.equancy.fr/fr/news/1-l-39-intelligence-artificielle	(from https://www.equancy.fr/fr/)
15:06:38	38986/38986	---M-Z	200	added ('OK')	text/html	date:Mon,%2008%20Mar%202021%2010:06:39%20GMT	https://www.equancy.fr/fr/news/insight/1-l-39-intelligence-artificielle	C:/Users/Reception/Desktop/TEST/www.equancy.fr/fr/news/insight/1-l-39-intelligence-artificielle.html	(from https://www.equancy.fr/fr/)
15:06:38	1839503/1839503	---M--	200	added ('OK')	image/png	etag:%221c118f-5b1a3f270a087%22	https://www.equancy.fr/uploads/media/5f620f20181c8_maturite-crm-et-design-de-lexperience-client.png	C:/Users/Reception/Desktop/TEST/www.equancy.fr/uploads/media/5f620f20181c8_maturite-crm-et-design-de-lexperience-client.png	(from https://www.equancy.fr/fr/)
15:06:38	554/554	---MC-	302	error ('Found')	text/html	date:Mon,%2008%20Mar%202021%2010:06:40%20GMT	https://www.equancy.fr/fr/news/livre-entrez-dans-lere-de-lintelligence-artificielle-appliquee	C:/Users/Reception/Desktop/TEST/www.equancy.fr/fr/news/livre-entrez-dans-lere-de-lintelligence-artificielle-appliquee	(from https://www.equancy.fr/fr/)
15:06:38	43549/43549	---M-Z	200	added ('OK')	text/html	date:Mon,%2008%20Mar%202021%2010:06:40%20GMT	https://www.equancy.fr/fr/news/study/livre-entrez-dans-lere-de-lintelligence-artificielle-appliquee	C:/Users/Reception/Desktop/TEST/www.equancy.fr/fr/news/study/livre-entrez-dans-lere-de-lintelligence-artificielle-appliquee.html	(from https://www.equancy.fr/fr/)
15:06:39	418/418	---MC-	302	error ('Found')	text/html	date:Mon,%2008%20Mar%202021%2010:06:40%20GMT	https://www.equancy.fr/fr/news/equancy-vous-forme-a-la-data	C:/Users/Reception/Desktop/TEST/www.equancy.fr/fr/news/equancy-vous-forme-a-la-data	(from https://www.equancy.fr/fr/)
15:06:39	42494/42494	---M-Z	200	added ('OK')	text/html	date:Mon,%2008%20Mar%202021%2010:06:41%20GMT	https://www.equancy.fr/fr/news/study/equancy-vous-forme-a-la-data	C:/Users/Reception/Desktop/TEST/www.equancy.fr/fr/news/study/equancy-vous-forme-a-la-data.html	(from https://www.equancy.fr/fr/)
15:06:39	321894/321894	---M--	200	added ('OK')	image/jpeg	etag:%224e966-5b1a3f28a52b5%22	https://www.equancy.fr/uploads/media/5f636bf30e13c_iphone-x-on-book.jpg	C:/Users/Reception/Desktop/TEST/www.equancy.fr/uploads/media/5f636bf30e13c_iphone-x-on-book.jpg	(from https://www.equancy.fr/fr/)
15:06:39	45965/45965	---M--	200	added ('OK')	image/jpeg	etag:%22b38d-5b1a3f270fe47%22	https://www.equancy.fr/uploads/media/5f510ecc36bf8_equancy-university.JPG	C:/Users/Reception/Desktop/TEST/www.equancy.fr/uploads/media/5f510ecc36bf8_equancy-university.jpg	(from https://www.equancy.fr/fr/)
15:06:40	566/566	---MC-	302	error ('Found')	text/html	date:Mon,%2008%20Mar%202021%2010:06:41%20GMT	https://www.equancy.fr/fr/news/banques-et-assurances-traditionnelles-quels-sont-leurs-challenges	C:/Users/Reception/Desktop/TEST/www.equancy.fr/fr/news/banques-et-assurances-traditionnelles-quels-sont-leurs-challenges	(from https://www.equancy.fr/fr/)
15:06:40	43907/43907	---M-Z	200	added ('OK')	text/html	date:Mon,%2008%20Mar%202021%2010:06:42%20GMT	https://www.equancy.fr/fr/news/study/banques-et-assurances-traditionnelles-quels-sont-leurs-challenges	C:/Users/Reception/Desktop/TEST/www.equancy.fr/fr/news/study/banques-et-assurances-traditionnelles-quels-sont-leurs-challenges.html	(from https://www.equancy.fr/fr/)
15:06:40	84548/84548	---M--	200	added ('OK')	image/jpeg	etag:%2214a44-5b1a3f297145b%22	https://www.equancy.fr/uploads/media/5f510420b1f33_capture.JPG	C:/Users/Reception/Desktop/TEST/www.equancy.fr/uploads/media/5f510420b1f33_capture.jpg	(from https://www.equancy.fr/fr/)
15:06:40	706/706	---MC-	302	error ('Found')	text/html	date:Mon,%2008%20Mar%202021%2010:06:42%20GMT	https://www.equancy.fr/fr/news/faire-de-la-data-un-levier-de-creation-de-valeur-l-39-indispensable-enjeu-des-acteurs-de-la-mobilite	C:/Users/Reception/Desktop/TEST/www.equancy.fr/fr/news/faire-de-la-data-un-levier-de-creation-de-valeur-l-39-indispensable-enjeu-des-acteurs-de-la-mobilite	(from https://www.equancy.fr/fr/)
15:06:41	44624/44624	---M-Z	200	added ('OK')	text/html	date:Mon,%2008%20Mar%202021%2010:06:43%20GMT	https://www.equancy.fr/fr/news/study/faire-de-la-data-un-levier-de-creation-de-valeur-l-39-indispensable-enjeu-des-acteurs-de-la-mobilite	C:/Users/Reception/Desktop/TEST/www.equancy.fr/fr/news/study/faire-de-la-data-un-levier-de-creation-de-valeur-l-39-indispensable-enjeu-des-acteurs-de-la-mobilite.html	(from https://www.equancy.fr/fr/)
15:06:41	87448/87448	---M--	200	added ('OK')	image/jpeg	etag:%2215598-5b1a3f27ec98f%22	https://www.equancy.fr/uploads/media/5f5100461c71c_p1.JPG	C:/Users/Reception/Desktop/TEST/www.equancy.fr/uploads/media/5f5100461c71c_p1.jpg	(from https://www.equancy.fr/fr/)
15:06:41	694/694	---MC-	302	error ('Found')	text/html	date:Mon,%2008%20Mar%202021%2010:06:43%20GMT	https://www.equancy.fr/fr/news/comment-la-personnalisation-des-parcours-clients-booste-t-elle-la-conversion-de-vos-audiences-1	C:/Users/Reception/Desktop/TEST/www.equancy.fr/fr/news/comment-la-personnalisation-des-parcours-clients-booste-t-elle-la-conversion-de-vos-audiences-1	(from https://www.equancy.fr/fr/)
15:06:42	46978/46978	---M-Z	200	added ('OK')	text/html	date:Mon,%2008%20Mar%202021%2010:06:43%20GMT	https://www.equancy.fr/fr/news/insight/comment-la-personnalisation-des-parcours-clients-booste-t-elle-la-conversion-de-vos-audiences-1	C:/Users/Reception/Desktop/TEST/www.equancy.fr/fr/news/insight/comment-la-personnalisation-des-parcours-clients-booste-t-elle-la-conversion-de-vos-audiences-1.html	(from https://www.equancy.fr/fr/)
15:06:42	63606/63606	---M--	200	added ('OK')	image/jpeg	etag:%22f876-5b1a3f2b0e5c9%22	https://www.equancy.fr/uploads/media/5f50fa40082a2_comment-la-personnalisation-des-parcours-clients-booste-t-elle-la-conversion-de-vos-audiences.jpg	C:/Users/Reception/Desktop/TEST/www.equancy.fr/uploads/media/5f50fa40082a2_comment-la-personnalisation-des-parcours-clients-booste-t-elle-la-conversion-de-vos-audiences.jpg	(from https://www.equancy.fr/fr/)
15:06:42	510/510	---MC-	302	error ('Found')	text/html	date:Mon,%2008%20Mar%202021%2010:06:44%20GMT	https://www.equancy.fr/fr/news/connaissez-vous-la-recette-de-la-data-sans-cookie	C:/Users/Reception/Desktop/TEST/www.equancy.fr/fr/news/connaissez-vous-la-recette-de-la-data-sans-cookie	(from https://www.equancy.fr/fr/)
15:06:42	54391/54391	---M-Z	200	added ('OK')	text/html	date:Mon,%2008%20Mar%202021%2010:06:44%20GMT	https://www.equancy.fr/fr/news/insight/connaissez-vous-la-recette-de-la-data-sans-cookie	C:/Users/Reception/Desktop/TEST/www.equancy.fr/fr/news/insight/connaissez-vous-la-recette-de-la-data-sans-cookie.html	(from https://www.equancy.fr/fr/)
15:06:43	55313/55313	---M-Z	200	added ('OK')	text/html	date:Mon,%2008%20Mar%202021%2010:06:44%20GMT	https://www.equancy.fr/fr/privacy-policy	C:/Users/Reception/Desktop/TEST/www.equancy.fr/fr/privacy-policy.html	(from https://www.equancy.fr/fr/)
15:06:43	85061/85061	---M-Z	200	added ('OK')	text/html	date:Mon,%2008%20Mar%202021%2010:06:45%20GMT	https://www.equancy.fr/fr/mentions-legales	C:/Users/Reception/Desktop/TEST/www.equancy.fr/fr/mentions-legales.html	(from https://www.equancy.fr/fr/)
15:06:43	275942/275942	---M--	200	added ('OK')	image/jpeg	etag:%22435e6-5b1a3f2a7ece4%22	https://www.equancy.fr/uploads/media/5f50f75370cf3_cookies-on-square-white-ceramic-plate-890577-lowdef.jpg	C:/Users/Reception/Desktop/TEST/www.equancy.fr/uploads/media/5f50f75370cf3_cookies-on-square-white-ceramic-plate-890577-lowdef.jpg	(from https://www.equancy.fr/fr/)
15:06:44	47332/47332	---MC-	200	added ('OK')	text/javascript	date:Fri,%2005%20Feb%202021%2021:33:27%20GMT	https://www.google-analytics.com/analytics.js	C:/Users/Reception/Desktop/TEST/www.google-analytics.com/analytics.js	(from https://www.equancy.fr/fr/)
15:06:44	131770/131770	---M--	200	added ('OK')	image/jpeg	etag:%22202ba-5b3228dbe96fb%22	https://www.equancy.fr/img/maps/dubai.jpg	C:/Users/Reception/Desktop/TEST/www.equancy.fr/img/maps/dubai.jpg	(from https://www.equancy.fr/fr/)
15:06:44	183707/183707	---M--	200	added ('OK')	image/jpeg	etag:%222cd9b-5b3228dbea69b%22	https://www.equancy.fr/img/maps/mumbai.jpg	C:/Users/Reception/Desktop/TEST/www.equancy.fr/img/maps/mumbai.jpg	(from https://www.equancy.fr/fr/)
15:06:45	306787/306787	---M--	200	added ('OK')	image/jpeg	etag:%224ae63-5b3228dbec5db%22	https://www.equancy.fr/img/maps/paris.jpg	C:/Users/Reception/Desktop/TEST/www.equancy.fr/img/maps/paris.jpg	(from https://www.equancy.fr/fr/)
15:06:45	86804/86804	---M-Z	200	added ('OK')	text/javascript	date:Wed,%2017%20Feb%202021%2008:59:54%20GMT	https://polyfill.io/v3/polyfill.min.js?features=NodeList.prototype.forEach%2CArray.prototype.includes%2Cdefault	C:/Users/Reception/Desktop/TEST/polyfill.io/v3/polyfill.mina55d.js	(from https://www.equancy.fr/fr/)
15:06:48	626752/626752	---MCZ	200	added ('OK')	application/javascript	etag:%2299040-5b8b6a20cfb1c-gzip%22	https://www.equancy.fr/assets/js/app.js	C:/Users/Reception/Desktop/TEST/www.equancy.fr/assets/js/app.js	(from https://www.equancy.fr/fr/)
15:06:54	112795/112795	---M--	200	added ('OK')	image/jpeg	etag:%221b89b-5b1a3f2a898c5%22	https://www.equancy.fr/uploads/media/5eea2ad99c417_image.jpg	C:/Users/Reception/Desktop/TEST/www.equancy.fr/uploads/media/5eea2ad99c417_image.jpg	(from https://www.equancy.fr/fr/qui-sommes-nous)
15:06:55	31888/31888	---M-Z	200	added ('OK')	text/html	date:Mon,%2008%20Mar%202021%2010:06:57%20GMT	https://www.equancy.fr/fr/expertise/optimisation-du-plan-danimation-commercial-pac	C:/Users/Reception/Desktop/TEST/www.equancy.fr/fr/expertise/optimisation-du-plan-danimation-commercial-pac.html	(from https://www.equancy.fr/fr/notre-expertise)
15:06:55	112133/112133	---M--	200	added ('OK')	image/png	etag:%221b605-5b358e3e791b9%22	https://www.equancy.fr/uploads/media/5fa3c89d9fb01_charlotte-weill-2.png	C:/Users/Reception/Desktop/TEST/www.equancy.fr/uploads/media/5fa3c89d9fb01_charlotte-weill-2.png	(from https://www.equancy.fr/fr/qui-sommes-nous)
15:06:56	29548/29548	---M-Z	200	added ('OK')	text/html	date:Mon,%2008%20Mar%202021%2010:06:58%20GMT	https://www.equancy.fr/fr/expertise/parcours-omnicanal	C:/Users/Reception/Desktop/TEST/www.equancy.fr/fr/expertise/parcours-omnicanal.html	(from https://www.equancy.fr/fr/notre-expertise)
15:06:56	30118/30118	---M-Z	200	added ('OK')	text/html	date:Mon,%2008%20Mar%202021%2010:06:58%20GMT	https://www.equancy.fr/fr/expertise/2-plan-dactions-client-segmente	C:/Users/Reception/Desktop/TEST/www.equancy.fr/fr/expertise/2-plan-dactions-client-segmente.html	(from https://www.equancy.fr/fr/notre-expertise)
15:06:56	31997/31997	---M-Z	200	added ('OK')	text/html	date:Mon,%2008%20Mar%202021%2010:06:58%20GMT	https://www.equancy.fr/fr/expertise/robotisation-intelligente-de-processus	C:/Users/Reception/Desktop/TEST/www.equancy.fr/fr/expertise/robotisation-intelligente-de-processus.html	(from https://www.equancy.fr/fr/notre-expertise)
15:06:57	29978/29978	---M-Z	200	added ('OK')	text/html	date:Mon,%2008%20Mar%202021%2010:06:58%20GMT	https://www.equancy.fr/fr/expertise/strategie-commerciale	C:/Users/Reception/Desktop/TEST/www.equancy.fr/fr/expertise/strategie-commerciale.html	(from https://www.equancy.fr/fr/notre-expertise)
15:06:57	29772/29772	---M-Z	200	added ('OK')	text/html	date:Mon,%2008%20Mar%202021%2010:06:59%20GMT	https://www.equancy.fr/fr/expertise/strategie-doffre-et-business-modeles-associes	C:/Users/Reception/Desktop/TEST/www.equancy.fr/fr/expertise/strategie-doffre-et-business-modeles-associes.html	(from https://www.equancy.fr/fr/notre-expertise)
15:06:57	29789/29789	---M-Z	200	added ('OK')	text/html	date:Mon,%2008%20Mar%202021%2010:06:59%20GMT	https://www.equancy.fr/fr/expertise/strategie-data	C:/Users/Reception/Desktop/TEST/www.equancy.fr/fr/expertise/strategie-data.html	(from https://www.equancy.fr/fr/notre-expertise)
15:06:57	29820/29820	---M-Z	200	added ('OK')	text/html	date:Mon,%2008%20Mar%202021%2010:06:59%20GMT	https://www.equancy.fr/fr/expertise/strategie-de-personnalisation	C:/Users/Reception/Desktop/TEST/www.equancy.fr/fr/expertise/strategie-de-personnalisation.html	(from https://www.equancy.fr/fr/notre-expertise)
15:06:58	29655/29655	---M-Z	200	added ('OK')	text/html	date:Mon,%2008%20Mar%202021%2010:06:59%20GMT	https://www.equancy.fr/fr/expertise/strategie-de-services	C:/Users/Reception/Desktop/TEST/www.equancy.fr/fr/expertise/strategie-de-services.html	(from https://www.equancy.fr/fr/notre-expertise)
15:06:58	34507/34507	---M-Z	200	added ('OK')	text/html	date:Mon,%2008%20Mar%202021%2010:07:00%20GMT	https://www.equancy.fr/fr/cas-client/definition-de-la-plateforme-relationnelle	C:/Users/Reception/Desktop/TEST/www.equancy.fr/fr/cas-client/definition-de-la-plateforme-relationnelle.html	(from https://www.equancy.fr/fr/notre-expertise)
15:06:58	1150776/1150776	---M--	200	added ('OK')	image/png	etag:%22118f38-5b1a398e96fcd%22	https://www.equancy.fr/img/paris.png	C:/Users/Reception/Desktop/TEST/www.equancy.fr/img/paris.png	(from https://www.equancy.fr/assets/css/index.css)
15:06:58	111358/111358	---M--	200	added ('OK')	image/jpeg	etag:%221b2fe-5b1a3f2b22dea%22	https://www.equancy.fr/uploads/media/5f50e3f51424c_definition-de-la-plateforme-relationnelle.jpg	C:/Users/Reception/Desktop/TEST/www.equancy.fr/uploads/media/5f50e3f51424c_definition-de-la-plateforme-relationnelle.jpg	(from https://www.equancy.fr/fr/notre-expertise)
15:06:58	33945/33945	---M-Z	200	added ('OK')	text/html	date:Mon,%2008%20Mar%202021%2010:07:00%20GMT	https://www.equancy.fr/fr/cas-client/definition-et-pilotage-d-39-une-strategie-media-data-driven	C:/Users/Reception/Desktop/TEST/www.equancy.fr/fr/cas-client/definition-et-pilotage-d-39-une-strategie-media-data-driven.html	(from https://www.equancy.fr/fr/notre-expertise)
15:06:59	36090/36090	---M-Z	200	added ('OK')	text/html	date:Mon,%2008%20Mar%202021%2010:07:01%20GMT	https://www.equancy.fr/fr/cas-client/construction-dun-data-lake-pour-des-cas-dusage-multi-source-et-canal	C:/Users/Reception/Desktop/TEST/www.equancy.fr/fr/cas-client/construction-dun-data-lake-pour-des-cas-dusage-multi-source-et-canal.html	(from https://www.equancy.fr/fr/notre-expertise)
